learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,378,NA,NA,NA,49,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,378,NA,NA,NA,49,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,378,NA,NA,NA,49,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,378,NA,NA,NA,49,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,378,NA,NA,NA,49,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,378,NA,NA,NA,49,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,378,NA,NA,NA,49,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,378,NA,NA,NA,49,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,378,NA,NA,NA,49,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,251,NA,NA,NA,55,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,251,NA,NA,NA,55,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,251,NA,NA,NA,55,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,251,NA,NA,NA,55,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,251,NA,NA,NA,55,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,251,NA,NA,NA,55,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,251,NA,NA,NA,55,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,251,NA,NA,NA,55,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,251,NA,NA,NA,55,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,251,NA,NA,NA,55,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,251,NA,NA,NA,55,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,261,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,261,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,261,NA,NA,NA,57,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,261,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,261,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,261,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,261,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,261,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,261,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,261,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,261,NA,NA,NA,57,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,257,NA,NA,NA,63,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,257,NA,NA,NA,63,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,257,NA,NA,NA,63,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,257,NA,NA,NA,63,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,257,NA,NA,NA,63,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,257,NA,NA,NA,63,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,257,NA,NA,NA,63,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,257,NA,NA,NA,63,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,257,NA,NA,NA,63,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,257,NA,NA,NA,63,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,257,NA,NA,NA,63,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,335,NA,NA,NA,52,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,335,NA,NA,NA,52,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,335,NA,NA,NA,52,NA
Hybrid,Hybrid,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,335,NA,NA,NA,52,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,335,NA,NA,NA,52,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,335,NA,NA,NA,52,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,335,NA,NA,NA,52,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,335,NA,NA,NA,52,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,335,NA,NA,NA,52,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,335,NA,NA,NA,52,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,335,NA,NA,NA,52,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,337,NA,NA,NA,57,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,337,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,337,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,337,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,337,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,337,NA,NA,NA,57,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,447,NA,NA,NA,85,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,447,NA,NA,NA,85,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,447,NA,NA,NA,85,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,447,NA,NA,NA,85,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,447,NA,NA,NA,85,NA
Hybrid,NA,Hybrid,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,503,NA,NA,NA,89,NA
Hybrid,NA,Hybrid,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,503,NA,NA,NA,89,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,503,NA,NA,NA,89,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,503,NA,NA,NA,89,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,503,NA,NA,NA,89,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,503,NA,NA,NA,89,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,358,NA,NA,NA,58,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,358,NA,NA,NA,58,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,358,NA,NA,NA,58,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,358,NA,NA,NA,58,NA
Hybrid,Hybrid,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,358,NA,NA,NA,58,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,358,NA,NA,NA,58,NA
Hybrid,Hybrid,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,358,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,358,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,358,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,358,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,358,NA,NA,NA,58,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,463,NA,NA,NA,83,NA
Hybrid,NA,Hybrid,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,463,NA,NA,NA,83,NA
Hybrid,NA,Hybrid,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,463,NA,NA,NA,83,NA
Virtual,NA,Virtual,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,463,NA,NA,NA,83,NA
Hybrid,NA,Hybrid,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,463,NA,NA,NA,83,NA
Hybrid,NA,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,463,NA,NA,NA,83,NA
Hybrid,NA,Hybrid,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,463,NA,NA,NA,83,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,463,NA,NA,NA,83,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,463,NA,NA,NA,83,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,463,NA,NA,NA,83,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,463,NA,NA,NA,83,NA
In-Person,In-person,In-person,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,185,NA,NA,NA,52,NA
Hybrid,Hybrid,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,185,NA,NA,NA,52,NA
In-Person,In-person,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,185,NA,NA,NA,52,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,225,NA,NA,NA,53,NA
Virtual,Virtual,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,225,NA,NA,NA,53,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,225,NA,NA,NA,53,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,225,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,225,NA,NA,NA,53,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,977,NA,NA,NA,202,NA
Hybrid,NA,NA,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,977,NA,NA,NA,202,NA
Virtual,NA,NA,Virtual,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,977,NA,NA,NA,202,NA
Hybrid,NA,NA,Hybrid,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,977,NA,NA,NA,202,NA
Hybrid,NA,NA,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,977,NA,NA,NA,202,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,977,NA,NA,NA,202,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,592,NA,NA,NA,114,NA
Hybrid,NA,Hybrid,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,592,NA,NA,NA,114,NA
Virtual,NA,Virtual,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,592,NA,NA,NA,114,NA
Virtual,NA,Virtual,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,592,NA,NA,NA,114,NA
Virtual,NA,Virtual,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,592,NA,NA,NA,114,NA
Hybrid,NA,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,592,NA,NA,NA,114,NA
Hybrid,NA,Hybrid,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,592,NA,NA,NA,114,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,592,NA,NA,NA,114,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,592,NA,NA,NA,114,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,592,NA,NA,NA,114,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,592,NA,NA,NA,114,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,236,NA,NA,NA,56,NA
Virtual,Virtual,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,236,NA,NA,NA,56,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,236,NA,NA,NA,56,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,236,NA,NA,NA,56,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,236,NA,NA,NA,56,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,218,NA,NA,NA,65,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,218,NA,NA,NA,65,NA
Virtual,Virtual,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,218,NA,NA,NA,65,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,218,NA,NA,NA,65,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,218,NA,NA,NA,65,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,218,NA,NA,NA,65,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,234,NA,NA,NA,57,NA
Virtual,Virtual,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,234,NA,NA,NA,57,NA
Virtual,Virtual,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,234,NA,NA,NA,57,NA
Virtual,Virtual,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,234,NA,NA,NA,57,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,234,NA,NA,NA,57,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,234,NA,NA,NA,57,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,370,NA,NA,NA,70,NA
Virtual,NA,Virtual,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,370,NA,NA,NA,70,NA
Hybrid,NA,Hybrid,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,370,NA,NA,NA,70,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,370,NA,NA,NA,70,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,370,NA,NA,NA,70,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,370,NA,NA,NA,70,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,394,NA,NA,NA,75,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,394,NA,NA,NA,75,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,394,NA,NA,NA,75,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,394,NA,NA,NA,75,NA
Hybrid,Hybrid,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,394,NA,NA,NA,75,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,274,NA,NA,NA,60,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,274,NA,NA,NA,60,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,405,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,405,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,405,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,405,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,405,NA,NA,NA,53,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,405,NA,NA,NA,53,NA
