state,year,share_inperson,share_virtual,share_hybrid,participation,pass,case_rate_per100k_zip,enrollment_total
CT,2017,0.6388888955116272,0.0555555559694767,0.2222222238779068,98.93333435058594,0.6940000152587891,17.060850143432617,2239
CT,2017,0.6216216087341309,0,0.29729729890823364,98.44999694824219,0.5103333282470703,17.071226119995117,1277
CT,2017,0.8888888955116272,0.02777777798473835,0,98.01667022705078,0.48200000762939454,17.09510040283203,387
CT,2018,0.1388888955116272,0.0555555559694767,0.75,97.19999694824219,0.5406000137329101,17.06085205078125,379
CT,2018,0.1388888955116272,0.0555555559694767,0.75,97.18333435058594,0.3915000152587891,17.06085205078125,379
CT,2018,0.7777777910232544,0.02777777798473835,0.1111111119389534,99.5,0.6582499694824219,17.063825607299805,575
CT,2018,0.8888888955116272,0.02777777798473835,0,99.3499984741211,0.7040000152587891,17.060850143432617,144
CT,2018,0.1944444477558136,0.1666666716337204,0.5555555820465088,99.3499984741211,0.7369999694824219,17.063825607299805,1302
CT,2018,0.1944444477558136,0.1666666716337204,0.5555555820465088,99.1500015258789,0.6220000076293946,17.063825607299805,1302
CT,2018,0.1666666716337204,0,0.75,96.3499984741211,0.4125,17.06085205078125,1292
CT,2018,0.6486486196517944,0,0.29729729890823364,99.116668701171875,0.4175,17.067148208618164,2953
CT,2018,0.8108108043670654,0,0.10810811072587967,98.96666717529297,0.6095000076293945,17.068449020385742,2577
CT,2018,0.8888888955116272,0.02777777798473835,0,100,0.6830000305175781,17.09510040283203,387
CT,2018,0.1388888955116272,0.02777777798473835,0.7777777910232544,96.55000305175781,0.6986000061035156,17.063879013061523,747
CT,2018,0.6216216087341309,0,0.29729729890823364,97.93333435058594,0.5309999847412109,17.071226119995117,1277
CT,2018,0.6388888955116272,0.0555555559694767,0.2222222238779068,96.8499984741211,0.5820000076293945,17.060850143432617,2239
CT,2018,0.8333333134651184,0,0.1111111119389534,98.56666564941406,0.7594999694824218,17.060850143432617,1526
CT,2018,0.8888888955116272,0.02777777798473835,0,100,0.5452000045776367,17.09510040283203,387
CT,2018,0.6944444179534912,0,0.25,96,0.785,17.060850143432617,984
CT,2018,0.6216216087341309,0,0.29729729890823364,98.76667022705078,0.5766666793823242,17.071226119995117,1277
CT,2018,0.1666666716337204,0,0.75,96.48332977294922,0.544000015258789,17.06085205078125,1292
CT,2018,0.6388888955116272,0.0555555559694767,0.2222222238779068,96.93333435058594,0.6790000152587891,17.060850143432617,2239
CT,2018,0.6944444179534912,0,0.25,95.48332977294922,0.7055000305175781,17.060850143432617,984
CT,2018,0.8108108043670654,0,0.10810811072587967,99.43333435058594,0.7,17.068449020385742,2577
CT,2018,0.8888888955116272,0.02777777798473835,0,99.3499984741211,0.7390000152587891,17.060850143432617,144
CT,2018,0.8333333134651184,0,0.1111111119389534,98.41666412353516,0.631166648864746,17.060850143432617,1526
CT,2018,0.7777777910232544,0.02777777798473835,0.1111111119389534,99.5,0.6655000305175781,17.063825607299805,575
CT,2018,0.1388888955116272,0.02777777798473835,0.7777777910232544,96.55000305175781,0.7301667022705078,17.063879013061523,747
CT,2018,0.6486486196517944,0,0.29729729890823364,99.33333587646484,0.4678333282470703,17.067148208618164,2953
CT,2019,0.6216216087341309,0,0.29729729890823364,96.21666717529297,0.6198333358764648,17.071226119995117,1277
CT,2019,0.1666666716337204,0,0.75,98.83333587646484,0.5453333282470703,17.06085205078125,1292
CT,2019,0.8888888955116272,0.02777777798473835,0,100,0.7140000152587891,17.060850143432617,144
CT,2019,0.6944444179534912,0,0.25,95.69999694824219,0.7181666564941406,17.060850143432617,984
CT,2019,0.6216216087341309,0,0.29729729890823364,95.96666717529297,0.5404999923706054,17.071226119995117,1277
CT,2019,0.1666666716337204,0,0.75,98.83333587646484,0.46233333587646486,17.06085205078125,1292
CT,2019,0.8888888955116272,0.02777777798473835,0,100,0.524000015258789,17.060850143432617,144
CT,2019,0.8333333134651184,0,0.1111111119389534,99.05000305175781,0.6861666870117188,17.060850143432617,1526
CT,2019,0.1388888955116272,0.0555555559694767,0.75,97.78333282470703,0.7069999694824218,17.06085205078125,379
CT,2019,0.6944444179534912,0,0.25,95.96666717529297,0.7606666564941407,17.060850143432617,984
CT,2019,0.6388888955116272,0.0555555559694767,0.2222222238779068,94.9000015258789,0.6265000152587891,17.060850143432617,2239
CT,2019,0.1944444477558136,0.1666666716337204,0.5555555820465088,99.5999984741211,0.6615000152587891,17.063825607299805,1302
CT,2019,0.8333333134651184,0,0.1111111119389534,99.18333435058594,0.7578333282470703,17.060850143432617,1526
CT,2019,0.1944444477558136,0.1666666716337204,0.5555555820465088,99.5999984741211,0.5684999847412109,17.063825607299805,1302
CT,2019,0.6486486196517944,0,0.29729729890823364,99.51667022705078,0.5345000076293945,17.067148208618164,2953
CT,2019,0.8108108043670654,0,0.10810811072587967,99.3499984741211,0.6773332977294921,17.068449020385742,2577
CT,2019,0.1388888955116272,0.0555555559694767,0.75,96.71666717529297,0.523499984741211,17.06085205078125,379
CT,2019,0.8888888955116272,0.02777777798473835,0,97.51667022705078,0.5257500076293945,17.09510040283203,387
CT,2019,0.6486486196517944,0,0.29729729890823364,98.93333435058594,0.46950000762939453,17.067148208618164,2953
CT,2019,0.6388888955116272,0.0555555559694767,0.2222222238779068,94.46666717529297,0.5918333435058594,17.060850143432617,2239
CT,2019,0.1388888955116272,0.02777777798473835,0.7777777910232544,97.78333282470703,0.6551667022705078,17.063879013061523,747
CT,2019,0.8108108043670654,0,0.10810811072587967,99.3499984741211,0.6316666793823242,17.068449020385742,2577
CT,2019,0.1388888955116272,0.02777777798473835,0.7777777910232544,98.01667022705078,0.7386666870117188,17.063879013061523,747
CT,2019,0.7777777910232544,0.02777777798473835,0.1111111119389534,100,0.6459999847412109,17.063825607299805,575
CT,2019,0.8888888955116272,0.02777777798473835,0,97.51667022705078,0.561500015258789,17.09510040283203,387
CT,2019,0.7777777910232544,0.02777777798473835,0.1111111119389534,100,0.643499984741211,17.063825607299805,575
CT,2021,0.1666666716337204,0,0.75,96.51005554199219,0.359272346496582,17.06085205078125,1292
CT,2021,0.6388888955116272,0.0555555559694767,0.2222222238779068,95.93377685546875,0.5739384460449218,17.060850143432617,2239
CT,2021,0.7777777910232544,0.02777777798473835,0.1111111119389534,100,0.6240024948120118,17.063825607299805,575
CT,2021,0.8888888955116272,0.02777777798473835,0,100,0.4545454406738281,17.060850143432617,144
CT,2021,0.8108108043670654,0,0.10810811072587967,92.8604965209961,0.571626968383789,17.068449020385742,2577
CT,2021,0.1388888955116272,0.02777777798473835,0.7777777910232544,94.643402099609375,0.4584369659423828,17.063879013061523,747
CT,2021,0.8888888955116272,0.02777777798473835,0,90.86964416503906,0.36799598693847657,17.09510040283203,387
CT,2021,0.8333333134651184,0,0.1111111119389534,98.24063873291016,0.7217384338378906,17.060850143432617,1526
CT,2021,0.8108108043670654,0,0.10810811072587967,92.7142105102539,0.6247116088867187,17.068449020385742,2577
CT,2021,0.1944444477558136,0.1666666716337204,0.5555555820465088,93.41705322265625,0.5717791748046875,17.063825607299805,1302
CT,2021,0.6216216087341309,0,0.29729729890823364,96.919403076171875,0.6269173431396484,17.071226119995117,1277
CT,2021,0.1944444477558136,0.1666666716337204,0.5555555820465088,93.40574645996094,0.47974639892578125,17.063825607299805,1302
CT,2021,0.6388888955116272,0.0555555559694767,0.2222222238779068,96.10875701904297,0.45408721923828127,17.060850143432617,2239
CT,2021,0.8333333134651184,0,0.1111111119389534,97.293792724609375,0.6094028091430664,17.060850143432617,1526
CT,2021,0.6486486196517944,0,0.29729729890823364,89.1893539428711,0.4726753234863281,17.067148208618164,2953
CT,2021,0.7777777910232544,0.02777777798473835,0.1111111119389534,100,0.6689491271972656,17.063825607299805,575
CT,2021,0.1666666716337204,0,0.75,96.51005554199219,0.5025790023803711,17.06085205078125,1292
CT,2021,0.8888888955116272,0.02777777798473835,0,100,0.772727279663086,17.060850143432617,144
CT,2021,0.6216216087341309,0,0.29729729890823364,96.73824310302734,0.49291961669921874,17.071226119995117,1277
CT,2021,0.6944444179534912,0,0.25,94.14396667480469,0.7101152801513672,17.060850143432617,984
CT,2021,0.1388888955116272,0.0555555559694767,0.75,96.51514434814453,0.5057924270629883,17.06085205078125,379
CT,2021,0.8888888955116272,0.02777777798473835,0,91.420989990234375,0.4744432830810547,17.09510040283203,387
CT,2021,0.1388888955116272,0.02777777798473835,0.7777777910232544,94.643402099609375,0.623526725769043,17.063879013061523,747
CT,2021,0.1388888955116272,0.0555555559694767,0.75,96.51514434814453,0.3512145614624023,17.06085205078125,379
CT,2021,0.6486486196517944,0,0.29729729890823364,89.90666961669922,0.3522039794921875,17.067148208618164,2953
CT,2021,0.6944444179534912,0,0.25,94.0399169921875,0.6045365905761719,17.060850143432617,984
CT,2016,0.8055555820465088,0,0.1388888955116272,98.28333282470703,0.5588000106811524,26.15526580810547,395
CT,2016,0,0.1111111119389534,0.8333333134651184,100,0.73625,26.15526580810547,328
CT,2016,0.9166666865348816,0.02777777798473835,0,97.1500015258789,0.26399999618530273,26.15526580810547,287
CT,2016,0,0.1111111119389534,0.8333333134651184,100,0.6432499694824219,26.15526580810547,328
CT,2016,0.3055555522441864,0.0833333358168602,0.5555555820465088,96.4000015258789,0.7023332977294922,26.15526580810547,767
CT,2016,0.3513513505458832,0.18918919563293457,0.37837839126586914,98.94999694824219,0.24833333969116211,25.730073928833008,3068
CT,2016,0.3055555522441864,0.0833333358168602,0.5555555820465088,96.06666564941406,0.5677500152587891,26.15526580810547,767
CT,2016,0.9444444179534912,0,0,99.56666564941406,0.6393999862670898,26.15526580810547,340
CT,2016,0.8333333134651184,0.1111111119389534,0,95.16666412353516,0.35950000762939455,26.15526580810547,940
CT,2016,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.06666564941406,0.6886666870117187,26.15526580810547,756
CT,2016,0.21621622145175934,0.18918919563293457,0.5135135054588318,98.94999694824219,0.4228333282470703,26.14987564086914,1921
CT,2016,0.25,0.1944444477558136,0.5,97.116668701171875,0.5826666641235352,26.15526580810547,2249
CT,2016,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.26667022705078,0.36466667175292966,25.730073928833008,3068
CT,2016,0.9444444179534912,0,0,99.56666564941406,0.48400001525878905,26.15526580810547,340
CT,2016,0.25,0.1111111119389534,0.5833333134651184,97.23332977294922,0.36733333587646483,26.15526580810547,1032
CT,2016,0.8333333134651184,0.1111111119389534,0,95.4000015258789,0.2521999931335449,26.15526580810547,940
CT,2016,0.8918918967247009,0.054054055362939835,0,100,0.644000015258789,26.129127502441406,120
CT,2016,0.21621622145175934,0.18918919563293457,0.5135135054588318,98.94999694824219,0.5733333206176758,26.14987564086914,1921
CT,2016,0.8055555820465088,0,0.1388888955116272,98.28333282470703,0.37150001525878906,26.15526580810547,395
CT,2016,0.7837837934494019,0.1621621549129486,0,98.05000305175781,0.325,26.129127502441406,205
CT,2016,0.9166666865348816,0.02777777798473835,0,97.1500015258789,0.6107500076293946,26.15526580810547,287
CT,2016,0.25,0.1111111119389534,0.5833333134651184,97.43333435058594,0.49066665649414065,26.15526580810547,1032
CT,2016,0.25,0.1944444477558136,0.5,97.01667022705078,0.3528333282470703,26.15526580810547,2249
CT,2016,0.4722222089767456,0.1944444477558136,0.2777777910232544,98.8499984741211,0.40233333587646486,26.15526580810547,756
CT,2017,0.8055555820465088,0,0.1388888955116272,99.41666412353516,0.34700000762939454,26.15526580810547,395
CT,2017,0.25,0.1111111119389534,0.5833333134651184,97.30000305175781,0.37766666412353517,26.15526580810547,1032
CT,2017,0.25,0.1944444477558136,0.5,98.8499984741211,0.5215000152587891,26.15526580810547,2249
CT,2017,0,0.1111111119389534,0.8333333134651184,99.18333435058594,0.6457499694824219,26.15526580810547,328
CT,2017,0,0.1111111119389534,0.8333333134651184,99.53333282470703,0.6381999969482421,26.15526580810547,328
CT,2017,0.8333333134651184,0.1111111119389534,0,96.73332977294922,0.3163999938964844,26.15526580810547,940
CT,2017,0.9444444179534912,0,0,99.06666564941406,0.42424999237060546,26.15526580810547,340
CT,2017,0.25,0.1944444477558136,0.5,98.55000305175781,0.29266666412353515,26.15526580810547,2249
CT,2017,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.116668701171875,0.2720000076293945,25.730073928833008,3068
CT,2017,0.8333333134651184,0,0.1111111119389534,100,0.75,25.857337951660156,120
CT,2017,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.3499984741211,0.37716667175292967,25.730073928833008,3068
CT,2017,0.8055555820465088,0,0.1388888955116272,99.41666412353516,0.5543333435058594,26.15526580810547,395
CT,2017,0.3055555522441864,0.0833333358168602,0.5555555820465088,96.55000305175781,0.6298333358764648,26.15526580810547,767
CT,2017,0.9444444179534912,0,0,99.06666564941406,0.6063333511352539,26.15526580810547,340
CT,2017,0.3055555522441864,0.0833333358168602,0.5555555820465088,95.94999694824219,0.3532500076293945,26.15526580810547,767
CT,2017,0.4722222089767456,0.1944444477558136,0.2777777910232544,98.94999694824219,0.39049999237060545,26.15526580810547,756
CT,2017,0.25,0.1111111119389534,0.5833333134651184,99.43333435058594,0.5165000152587891,26.15526580810547,1032
CT,2017,0.21621622145175934,0.18918919563293457,0.5135135054588318,98.75,0.5781666564941407,26.14987564086914,1921
CT,2017,0.7837837934494019,0.1621621549129486,0,100,0.615,26.129127502441406,205
CT,2017,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.366668701171875,0.6315000152587891,26.15526580810547,756
CT,2017,0.8333333134651184,0.1111111119389534,0,96.73332977294922,0.46575000762939456,26.15526580810547,940
CT,2017,0.9166666865348816,0.02777777798473835,0,96.94999694824219,0.49349998474121093,26.15526580810547,287
CT,2017,0.21621622145175934,0.18918919563293457,0.5135135054588318,98.75,0.4445000076293945,26.14987564086914,1921
CT,2017,0.9166666865348816,0.02777777798473835,0,96.53333282470703,0.29149999618530276,26.15526580810547,287
CT,2017,0.7837837934494019,0.1621621549129486,0,100,0.28950000762939454,26.129127502441406,205
CT,2018,0.21621622145175934,0.18918919563293457,0.5135135054588318,99.19999694824219,0.45933334350585936,26.14987564086914,1921
CT,2018,0.9166666865348816,0.02777777798473835,0,97.0999984741211,0.44150001525878907,26.15526580810547,287
CT,2018,0.3055555522441864,0.0833333358168602,0.5555555820465088,97.133331298828125,0.49016666412353516,26.15526580810547,767
CT,2018,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.616668701171875,0.2896666717529297,25.730073928833008,3068
CT,2018,0.8333333134651184,0.1111111119389534,0,96.91666412353516,0.32033332824707034,26.15526580810547,940
CT,2018,0.25,0.1944444477558136,0.5,99.48332977294922,0.3825,26.15526580810547,2249
CT,2018,0,0.1111111119389534,0.8333333134651184,100,0.7143333435058594,26.15526580810547,328
CT,2018,0.9444444179534912,0,0,97.06666564941406,0.45375,26.15526580810547,340
CT,2018,0.8055555820465088,0,0.1388888955116272,99.616668701171875,0.3390000152587891,26.15526580810547,395
CT,2018,0.25,0.1944444477558136,0.5,99.48332977294922,0.561333351135254,26.15526580810547,2249
CT,2018,0.3055555522441864,0.0833333358168602,0.5555555820465088,97.5,0.6505000305175781,26.15526580810547,767
CT,2018,0.9166666865348816,0.02777777798473835,0,97.0999984741211,0.25174999237060547,26.15526580810547,287
CT,2018,0.25,0.1111111119389534,0.5833333134651184,99.633331298828125,0.5386666488647461,26.15526580810547,1032
CT,2018,0.8055555820465088,0,0.1388888955116272,99.616668701171875,0.5904999923706055,26.15526580810547,395
CT,2018,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.58333587646484,0.4640000152587891,26.15526580810547,756
CT,2018,0.8918918967247009,0.054054055362939835,0,95.69999694824219,0.6819999694824219,26.129127502441406,120
CT,2018,0.8918918967247009,0.054054055362939835,0,95.69999694824219,0.6819999694824219,26.129127502441406,120
CT,2018,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.866668701171875,0.3403333282470703,25.730073928833008,3068
CT,2018,0.25,0.1111111119389534,0.5833333134651184,99.43333435058594,0.3986666488647461,26.15526580810547,1032
CT,2018,0.9444444179534912,0,0,97.06666564941406,0.6186666488647461,26.15526580810547,340
CT,2018,0.21621622145175934,0.18918919563293457,0.5135135054588318,99.19999694824219,0.561333351135254,26.14987564086914,1921
CT,2018,0.8333333134651184,0.1111111119389534,0,97.0999984741211,0.4241999816894531,26.15526580810547,940
CT,2018,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.43333435058594,0.6181999969482422,26.15526580810547,756
CT,2018,0,0.1111111119389534,0.8333333134651184,100,0.674749984741211,26.15526580810547,328
CT,2018,0.7837837934494019,0.1621621549129486,0,100,0.27299999237060546,26.129127502441406,205
CT,2019,0.21621622145175934,0.18918919563293457,0.5135135054588318,99.03333282470703,0.44099998474121094,26.14987564086914,1921
CT,2019,0.25,0.1944444477558136,0.5,99.16666412353516,0.5803333282470703,26.15526580810547,2249
CT,2019,0.9166666865348816,0.02777777798473835,0,98.3499984741211,0.27899999618530275,26.15526580810547,287
CT,2019,0.9444444179534912,0,0,97.26667022705078,0.4175,26.15526580810547,340
CT,2019,0.8333333134651184,0.1111111119389534,0,96.43333435058594,0.3940000152587891,26.15526580810547,940
CT,2019,0.3055555522441864,0.0833333358168602,0.5555555820465088,96.53333282470703,0.4571666717529297,26.15526580810547,767
CT,2019,0,0.1111111119389534,0.8333333134651184,99.68333435058594,0.6855999755859375,26.15526580810547,328
CT,2019,0.8055555820465088,0,0.1388888955116272,99.25,0.6002000045776367,26.15526580810547,395
CT,2019,0.25,0.1944444477558136,0.5,98.6500015258789,0.4213333511352539,26.15526580810547,2249
CT,2019,0.3513513505458832,0.18918919563293457,0.37837839126586914,99.0999984741211,0.3666666793823242,25.730073928833008,3068
CT,2019,0.25,0.1111111119389534,0.5833333134651184,98.94999694824219,0.5245000076293945,26.15526580810547,1032
CT,2019,0,0.1111111119389534,0.8333333134651184,99.366668701171875,0.6347499847412109,26.15526580810547,328
CT,2019,0.7837837934494019,0.1621621549129486,0,100,0.38349998474121094,26.129127502441406,205
CT,2019,0.8333333134651184,0.1111111119389534,0,96.03333282470703,0.3089999961853027,26.15526580810547,940
CT,2019,0.9444444179534912,0,0,98.73332977294922,0.5513999938964844,26.15526580810547,340
CT,2019,0.8918918967247009,0.054054055362939835,0,100,0.769000015258789,26.129127502441406,120
CT,2019,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.5999984741211,0.6220000076293946,26.15526580810547,756
CT,2019,0.7837837934494019,0.1621621549129486,0,100,0.7319999694824219,26.129127502441406,205
CT,2019,0.21621622145175934,0.18918919563293457,0.5135135054588318,99.03333282470703,0.5763333511352539,26.14987564086914,1921
CT,2019,0.8055555820465088,0,0.1388888955116272,98.93333435058594,0.42766666412353516,26.15526580810547,395
CT,2019,0.9166666865348816,0.02777777798473835,0,98.3499984741211,0.43400001525878906,26.15526580810547,287
CT,2019,0.4722222089767456,0.1944444477558136,0.2777777910232544,99.5999984741211,0.48200000762939454,26.15526580810547,756
CT,2019,0.3055555522441864,0.0833333358168602,0.5555555820465088,96.53333282470703,0.6016666793823242,26.15526580810547,767
CT,2019,0.25,0.1111111119389534,0.5833333134651184,98.76667022705078,0.4002000045776367,26.15526580810547,1032
CT,2019,0.3513513505458832,0.18918919563293457,0.37837839126586914,98.73332977294922,0.31616666793823245,25.730073928833008,3068
CT,2019,0.8918918967247009,0.054054055362939835,0,100,0.845999984741211,26.129127502441406,120
CT,2021,0.25,0.1111111119389534,0.5833333134651184,97.23915100097656,0.2703526306152344,26.15526580810547,1032
CT,2021,0.25,0.1944444477558136,0.5,87.08153533935547,0.4231769561767578,26.15526580810547,2249
CT,2021,0.9444444179534912,0,0,97.39617156982422,0.6013705444335937,26.15526580810547,340
CT,2021,0.25,0.1944444477558136,0.5,87.95256042480469,0.21034753799438477,26.15526580810547,2249
CT,2021,0.3513513505458832,0.18918919563293457,0.37837839126586914,90.46935272216797,0.2476833915710449,25.730073928833008,3068
CT,2021,0.9444444179534912,0,0,96.84061431884766,0.3949534225463867,26.15526580810547,340
CT,2021,0.3055555522441864,0.0833333358168602,0.5555555820465088,95.5408706665039,0.5585364913940429,26.15526580810547,767
CT,2021,0.4722222089767456,0.1944444477558136,0.2777777910232544,95.94340515136719,0.32463218688964846,26.15526580810547,756
CT,2021,0.21621622145175934,0.18918919563293457,0.5135135054588318,93.7935562133789,0.4046205139160156,26.14987564086914,1921
CT,2021,0,0.1111111119389534,0.8333333134651184,99.242034912109375,0.6672151947021484,26.15526580810547,328
CT,2021,0.25,0.1111111119389534,0.5833333134651184,95.87162780761719,0.31135345458984376,26.15526580810547,1032
CT,2021,0.3513513505458832,0.18918919563293457,0.37837839126586914,91.04071044921875,0.16002584457397462,25.730073928833008,3068
CT,2021,0.8333333134651184,0.1111111119389534,0,97.9697494506836,0.3441606140136719,26.15526580810547,940
CT,2021,0.8055555820465088,0,0.1388888955116272,97.25255584716797,0.46379940032958983,26.15526580810547,395
CT,2021,0.8055555820465088,0,0.1388888955116272,96.91242218017578,0.2653141784667969,26.15526580810547,395
CT,2021,0.8333333134651184,0.1111111119389534,0,98.21484375,0.24089635848999025,26.15526580810547,940
CT,2021,0.21621622145175934,0.18918919563293457,0.5135135054588318,93.546600341796875,0.25671398162841796,26.14987564086914,1921
CT,2021,0.9166666865348816,0.02777777798473835,0,98.4151840209961,0.42431617736816407,26.15526580810547,287
CT,2021,0.9166666865348816,0.02777777798473835,0,98.4151840209961,0.46226551055908205,26.15526580810547,287
CT,2021,0.8918918967247009,0.054054055362939835,0,100,0.4166666793823242,26.129127502441406,120
CT,2021,0,0.1111111119389534,0.8333333134651184,99.242034912109375,0.6219521331787109,26.15526580810547,328
CT,2021,0.3055555522441864,0.0833333358168602,0.5555555820465088,95.5408706665039,0.315403995513916,26.15526580810547,767
CT,2021,0.7837837934494019,0.1621621549129486,0,95.23809814453125,0.4,26.129127502441406,205
CT,2021,0.8918918967247009,0.054054055362939835,0,100,0.375,26.129127502441406,120
CT,2021,0.4722222089767456,0.1944444477558136,0.2777777910232544,96.1884994506836,0.5142937469482421,26.15526580810547,756
CT,2021,0.7837837934494019,0.1621621549129486,0,95.23809814453125,0.55,26.129127502441406,205
MA,2017,0.2666666805744171,0,0.7333333492279053,100,0.43,17.29904556274414,4578
MA,2017,0.3333333432674408,0,0.6666666865348816,100,0.51,17.29904556274414,1414
MA,2017,1,0,0,100,0.33,17.29904556274414,92
MA,2017,1,0,0,100,0.49,17.29904556274414,2259
MA,2017,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.46,18.974794387817383,1600
MA,2017,0.2666666805744171,0.20000000298023224,0.5333333611488342,100,0.49,17.299047470092773,109
MA,2017,1,0,0,100,0.67,17.29904556274414,172
MA,2017,1,0,0,100,0.58,17.29904556274414,103
MA,2017,1,0,0,100,0.7,17.29904556274414,175
MA,2017,1,0,0,100,0.49,17.29904556274414,1736
MA,2017,1,0,0,100,0.36,17.29904556274414,2662
MA,2017,0.2142857164144516,0,0.7857142686843872,100,0.59,17.299047470092773,2943
MA,2017,1,0,0,100,0.73,17.29904556274414,172
MA,2017,1,0,0,100,0.48,17.29904556274414,92
MA,2017,0.3333333432674408,0,0.6666666865348816,100,0.51,17.29904556274414,1414
MA,2017,0.8666666746139526,0,0.13333334028720856,100,0.56,17.29904556274414,402
MA,2017,1,0,0,100,0.63,17.29904556274414,103
MA,2017,0.8666666746139526,0,0.13333334028720856,100,0.52,17.29904556274414,402
MA,2017,0.2666666805744171,0,0.7333333492279053,100,0.43,17.29904556274414,4578
MA,2017,1,0,0,100,0.39,17.29904556274414,2662
MA,2017,0.20000000298023224,0,0.800000011920929,100,0.67,17.29904556274414,1425
MA,2017,0.2666666805744171,0.20000000298023224,0.5333333611488342,100,0.52,17.299047470092773,109
MA,2017,1,0,0,100,0.46,17.29904556274414,1736
MA,2017,0.2142857164144516,0,0.7857142686843872,100,0.52,17.299047470092773,2943
MA,2017,0.20000000298023224,0,0.800000011920929,100,0.57,17.29904556274414,1425
MA,2017,1,0,0,100,0.62,17.29904556274414,175
MA,2017,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.42,18.974794387817383,1600
MA,2017,1,0,0,100,0.53,17.29904556274414,2259
MA,2018,1,0,0,100,0.54,17.29904556274414,2259
MA,2018,0.3333333432674408,0,0.6666666865348816,100,0.48,17.29904556274414,1414
MA,2018,1,0,0,100,0.52,17.29904556274414,2259
MA,2018,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.48,18.974794387817383,1600
MA,2018,1,0,0,100,0.38,17.29904556274414,2662
MA,2018,1,0,0,100,0.55,17.29904556274414,1736
MA,2018,0.3333333432674408,0,0.6666666865348816,100,0.52,17.29904556274414,1414
MA,2018,0.2666666805744171,0.20000000298023224,0.5333333611488342,100,0.58,17.299047470092773,109
MA,2018,0.2666666805744171,0,0.7333333492279053,100,0.44,17.29904556274414,4578
MA,2018,0.20000000298023224,0,0.800000011920929,100,0.57,17.29904556274414,1425
MA,2018,1,0,0,100,0.69,17.29904556274414,172
MA,2018,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.39,18.974794387817383,1600
MA,2018,1,0,0,100,0.33,17.29904556274414,92
MA,2018,1,0,0,100,0.36,17.29904556274414,2662
MA,2018,0.20000000298023224,0,0.800000011920929,100,0.61,17.29904556274414,1425
MA,2018,1,0,0,100,0.77,17.29904556274414,172
MA,2018,0.2666666805744171,0.20000000298023224,0.5333333611488342,100,0.43,17.299047470092773,109
MA,2018,0.8666666746139526,0,0.13333334028720856,100,0.59,17.29904556274414,402
MA,2018,1,0,0,100,0.5,17.29904556274414,1736
MA,2018,1,0,0,100,0.68,17.29904556274414,103
MA,2018,1,0,0,100,0.53,17.29904556274414,92
MA,2018,1,0,0,100,0.72,17.29904556274414,175
MA,2018,1,0,0,100,0.71,17.29904556274414,175
MA,2018,0.2142857164144516,0,0.7857142686843872,100,0.58,17.299047470092773,2943
MA,2018,0.2142857164144516,0,0.7857142686843872,100,0.53,17.299047470092773,2943
MA,2018,0.8666666746139526,0,0.13333334028720856,100,0.59,17.29904556274414,402
MA,2018,1,0,0,100,0.74,17.29904556274414,103
MA,2018,0.2666666805744171,0,0.7333333492279053,100,0.47,17.29904556274414,4578
MA,2019,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.49,18.974794387817383,1600
MA,2019,0.2666666805744171,0,0.7333333492279053,100,0.49,17.29904556274414,4578
MA,2019,1,0,0,100,0.41,17.29904556274414,2662
MA,2019,1,0,0,100,0.58,17.29904556274414,2259
MA,2019,1,0,0,100,0.4,17.29904556274414,92
MA,2019,0.8666666746139526,0,0.13333334028720856,100,0.59,17.29904556274414,402
MA,2019,1,0,0,100,0.57,17.29904556274414,1736
MA,2019,0.20000000298023224,0,0.800000011920929,100,0.62,17.29904556274414,1425
MA,2019,1,0,0,100,0.74,17.29904556274414,175
MA,2019,0.2142857164144516,0,0.7857142686843872,100,0.63,17.299047470092773,2943
MA,2019,1,0,0,100,0.69,17.29904556274414,172
MA,2019,1,0,0,100,0.52,17.29904556274414,1736
MA,2019,0.20000000298023224,0,0.800000011920929,100,0.58,17.29904556274414,1425
MA,2019,0.2666666805744171,0.20000000298023224,0.5333333611488342,100,0.48,17.299047470092773,109
MA,2019,0.2142857164144516,0.0714285746216774,0.7142857313156128,100,0.41,18.974794387817383,1600
MA,2019,1,0,0,100,0.43,17.29904556274414,2662
MA,2019,0.8666666746139526,0,0.13333334028720856,100,0.64,17.29904556274414,402
MA,2019,1,0,0,100,0.59,17.29904556274414,175
MA,2019,0.3333333432674408,0,0.6666666865348816,100,0.49,17.29904556274414,1414
MA,2019,1,0,0,100,0.63,17.29904556274414,103
MA,2019,0.2666666805744171,0,0.7333333492279053,100,0.44,17.29904556274414,4578
