district_id,leaid,share_inperson,share_virtual,share_hybrid,subject,year,pass3,pass4,pass5,pass6,pass7,pass8,state,participation,pass,cts_pass_below,cts_pass_partially,cts_pass_approaching,cts_pass_proficient,cts_pass_advanced,participate_denom,missing_lunch,share_black,share_white,share_hisp,share_lunch,share_other,share_lunch_updated,share_ell,missing_ell,share_ell_updated,enrollment_total,case_rate_per100k_zip,cases_aug,max_cases,countyfips,commute_zone,trump_vote_share,biden_vote_share,unemployment
39,4401200,0.13715744018554688,0.21911755204200745,0.5881694555282593,ela,2019,0.17800000000000002,0.14800000000000002,0.13,0.161,0.10099999999999999,0.122,RI,98.26667022705078,0.14,0.5375,NA,NA,13.216666221618652,0.007333333492279053,2903,0,0.10727272927761078,0.4314049482345581,0.3411570191383362,0.7674379944801331,0.12016530334949493,0.7674379944801331,0.09950413554906845,0,0.09950413554906845,5583,39.579689025878906,11.438749313354492,134.3091583251953,44007,73,37.61034393310547,60.51777267456055,4.125000000000001
25,4400810,0,0,0.9444444179534912,math,2019,0.5660000000000001,0.5670000000000001,0.5329999999999999,0.633,0.364,0.325,RI,99.116668701171875,0.4979999923706055,0.4379999923706055,NA,NA,45.516666412353516,0.0425,775,0,0.014311269856989384,0.8389981985092163,0.08884913474321365,0.1538461595773697,0.05784139782190323,0.1538461595773697,0.006559332367032766,0,0.006559332367032766,1603,39.579689025878906,11.438748359680176,134.3091583251953,44007,73,37.61034393310547,60.51777267456055,4.125000000000001
07,4400240,0.29802367091178894,0.03439101576805115,0.6120297908782959,ela,2019,0.5489999999999999,0.402,0.442,0.39899999999999997,0.344,0.36700000000000005,RI,99.31666564941406,0.4171666717529297,0.4528333282470703,NA,NA,37.53333282470703,0.04183333396911621,4737,0,0.0469510443508625,0.5215192437171936,0.2812291383743286,0.42198681831359863,0.15030057728290558,0.42198681831359863,0.060501955449581146,0,0.060501955449581146,10190,39.579689025878906,11.438748359680176,134.3091583251953,44007,73,37.61034393310547,60.51777267456055,4.125000000000001
10,4400330,0.43507036566734314,0,0.5093740820884705,math,2019,0.433,0.382,0.27,0.239,0.214,0.16399999999999998,RI,99.03333282470703,0.2836666679382324,0.5261666488647461,NA,NA,24.950000762939453,0.03433333396911621,2396,0,0.11383504420518875,0.6714177131652832,0.09540098905563354,0.4699733853340149,0.1193462535738945,0.4699733853340149,0.04332953318953514,0,0.04332953318953514,4919,39.579689025878906,11.438749313354492,134.3091583251953,44007,73,37.61034393310547,60.51777267456055,4.125000000000001
26,4400840,0.46261778473854065,0.48182666301727295,0,math,2019,0.287,0.24,0.21100000000000002,0.139,0.1,0.09300000000000001,RI,97.43333435058594,0.1783333396911621,0.5291666793823242,NA,NA,16.733333587646484,0.010833333730697631,4548,0,0.28637805581092834,0.3705802261829376,0.25611966848373413,0.7489800453186035,0.0869220495223999,0.7489800453186035,0.1297597438097,0,0.1297597438097,8289,39.579689025878906,11.438749313354492,134.3091583251953,44007,73,37.61034393310547,60.51777267456055,4.125000000000001
98,4400150,0.9239403009414673,0,0.020504159852862358,ela,2019,0.746,0.635,0.573,0.5,0.473,0.597,RI,99.633331298828125,0.5873333358764649,0.3558333206176758,NA,NA,49.83333206176758,0.08899999618530273,1367,0,0.005904288496822119,0.9145432114601135,0.02858918532729149,0.2041640728712082,0.05096331611275673,0.2041640728712082,0.0027967682108283043,0,0.0027967682108283043,3059,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
32,4401020,0.888414204120636,0.05579289048910141,0,ela,2019,0.672,0.516,0.534,0.617,0.545,0.614,RI,99.16666412353516,0.5829999923706055,0.3471666717529297,NA,NA,46.06666564941406,0.12199999809265137,1374,0,0.018132975324988365,0.8277367353439331,0.04902619123458862,0.16722632944583893,0.10510409623384476,0.16722632944583893,0.017797179520130157,0,0.017797179520130157,2723,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
23,4400750,0.6694537401199341,0,0.2749907076358795,math,2019,0.5429999999999999,0.5329999999999999,0.47700000000000004,0.475,0.53,0.494,RI,99.383331298828125,0.5086666488647461,0.4146666717529297,NA,NA,42.95000076293945,0.07900000095367432,1678,0,0.018467681482434273,0.8579984903335571,0.0673820823431015,0.21337659657001495,0.056151747703552246,0.21337659657001495,0.01821811869740486,0,0.01821811869740486,3887,22.606977462768555,3.004709243774414,64.75202941894531,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
23,4400750,0.6694537401199341,0,0.2749907076358795,ela,2019,0.63,0.595,0.655,0.615,0.563,0.541,RI,99.25,0.5998333358764648,0.3333333206176758,NA,NA,49.53333282470703,0.105,1678,0,0.018467681482434273,0.8579984903335571,0.0673820823431015,0.21337659657001495,0.056151747703552246,0.21337659657001495,0.01821811869740486,0,0.01821811869740486,3887,22.606977462768555,3.004709243774414,64.75202941894531,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
98,4400150,0.9239403009414673,0,0.020504159852862358,math,2019,0.5820000000000001,0.6859999999999999,0.425,0.37799999999999995,0.414,0.35,RI,99.51667022705078,0.4725,0.4778333282470703,NA,NA,42.599998474121094,0.04683333396911621,1367,0,0.005904288496822119,0.9145432114601135,0.02858918532729149,0.2041640728712082,0.05096331611275673,0.2041640728712082,0.0027967682108283043,0,0.0027967682108283043,3059,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
20,4400660,0.6330070495605469,0.02777777798473835,0.28365957736968994,math,2019,0.539,0.507,0.43799999999999994,0.281,0.47700000000000004,0.33,RI,99.28333282470703,0.4286666488647461,0.49766666412353516,NA,NA,39.900001525878906,0.029833333492279054,549,0,0.011627906933426857,0.8860465288162231,0.03178294748067856,0.21007752418518066,0.07054261863231659,0.21007752418518066,0.0038759689778089523,0,0.0038759689778089523,1209,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
22,4400690,0.8857142925262451,0.05714285746216774,0,ela,2019,0.727,NA,NA,NA,NA,NA,RI,100,0.7269999694824218,0.27299999237060546,NA,NA,45.5,0.27299999237060546,50,0,0.015037594363093376,0.7894737124443054,0.1654135286808014,0.15789473056793213,0.030075164511799812,0.15789473056793213,0.10526315867900848,0,0.10526315867900848,147,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
20,4400660,0.6330070495605469,0.02777777798473835,0.28365957736968994,ela,2019,0.636,0.521,0.618,0.466,0.418,0.544,RI,99.0999984741211,0.5338333511352539,0.3991666793823242,NA,NA,48.56666564941406,0.048000001907348634,549,0,0.011627906933426857,0.8860465288162231,0.03178294748067856,0.21007752418518066,0.07054261863231659,0.21007752418518066,0.0038759689778089523,0,0.0038759689778089523,1209,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
36,4401170,0.8127789497375488,0.030993521213531494,0.10067194700241089,math,2019,0.557,0.44,0.309,0.368,0.33,0.294,RI,99.33333587646484,0.38299999237060545,0.4904999923706055,NA,NA,34.88333511352539,0.03466666698455811,1249,0,0.011687363497912884,0.7965668439865112,0.08144631236791611,0.3466033637523651,0.1102994829416275,0.3466033637523651,0.024835646152496338,0,0.024835646152496338,2374,22.600439071655273,3.0032799243927,64.72978210449219,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
36,4401170,0.8127789497375488,0.030993521213531494,0.10067194700241089,ela,2019,0.5870000000000001,0.493,0.639,0.56,0.44799999999999995,0.392,RI,99.5999984741211,0.5198333358764649,0.3971666717529297,NA,NA,44.53333282470703,0.07466666698455811,1249,0,0.011687363497912884,0.7965668439865112,0.08144631236791611,0.3466033637523651,0.1102994829416275,0.3466033637523651,0.024835646152496338,0,0.024835646152496338,2374,22.600439071655273,3.0032799243927,64.72978210449219,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
32,4401020,0.888414204120636,0.05579289048910141,0,math,2019,0.49,0.5,0.507,0.574,0.46799999999999997,0.461,RI,99.25,0.5,0.4234999847412109,NA,NA,44.29999923706055,0.05716666698455811,1374,0,0.018132975324988365,0.8277367353439331,0.04902619123458862,0.16722632944583893,0.10510409623384476,0.16722632944583893,0.017797179520130157,0,0.017797179520130157,2723,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
22,4400690,0.8857142925262451,0.05714285746216774,0,math,2019,0.455,NA,NA,NA,NA,0.1,RI,100,0.2775,0.4775,NA,NA,23.200000762939453,0.04550000190734863,50,0,0.015037594363093376,0.7894737124443054,0.1654135286808014,0.15789473056793213,0.030075164511799812,0.15789473056793213,0.10526315867900848,0,0.10526315867900848,147,22.60043716430664,3.003279685974121,64.72977447509766,44009,73,39.20326232910156,58.570865631103516,3.3333333333333335
